chain,event,address,block_number,block_timestamp,block_hash,transaction_hash,transaction_index,log_index,transaction_log_index,supplier,caller,assets,shares,market_id,loan_token,collateral_token,loan_symbol,collateral_symbol,loan_decimals,normalized_assets,price_usd,amount_usd
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,207,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,241225509997308829801660,241225509997308829801660000000,0x779c536c70b70a70734d1882c8496695d4da583c49d4ed9bda99d1ec963522b7,0x09D4214C03D01F49544C0448DBE3A27f768F2b34,0x0000000000000000000000000000000000000000,rUSD,,18,241225.50999730884,1.0022414254017424,241766.19898296508
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,210,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,1402879743503502382,1323645349258249534774216,0xc84cdb5a63207d8c2e7251f758a435c6bd10b4eaefdaf36d7650159bf035962e,0x09D4214C03D01F49544C0448DBE3A27f768F2b34,0x738d1115B90efa71AE468F1287fc864775e23a31,rUSD,srUSD,18,1.4028797435035023,1.0022414254017424,1.406024193796181
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,231,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,69746353809910348849736,61417258740069244856729405124,0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,sUSDe,18,69746.35380991035,0.9998387039923518,69735.10400149279
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,234,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,41443076311038997,40911961764097054097599,0xb81eaed0df42ff6646c8daf4fe38afab93b13b6a89c9750d08e705223a45e2ef,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x3b3fB9C57858EF816833dC91565EFcd85D96f634,DAI,PT-sUSDE-31JUL2025,18,0.041443076311038995,0.9998387039923518,0.041436391708285364
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800899,2025-06-28 05:39:23,53611ba3b993e1ef05b6e44fdaeb2b9cb23f6509e19276fbebeeefd26cbe623d,b1fdfbe7f6d7911143211e64e1241252f53eb13c7143d3242edebfd82d7c7375,21,608,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,1800000000000000000,1760143265775450953580711,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,1.8,1790.8610979237435,3223.5499762627383
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800915,2025-06-28 05:42:35,e94d7dc11d18b3caf2353f93be041d201fcf0590beb3cefe43f62907f4f85931,93d4f95023f48aae5cb255b69f433608041d8bcb4a1fa0e7b43ce97737383a55,100,279,,0x833AdaeF212c5cD3f78906B44bBfb18258F238F0,0x833AdaeF212c5cD3f78906B44bBfb18258F238F0,1159674406906250464,1149410678974470937848859,0x3c16c2d107caade490b1d513ccc54cbd06a30f20ad6a9aaad8c744413872514a,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x657d9ABA1DBb59e53f9F3eCAA878447dCfC96dCb,wstETH,ynETHx,18,1.1596744069062506,2214.219750873676,2567.773976354536
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800935,2025-06-28 05:46:35,ede2a7b30adbb06b7dac7d1b8c32fc4a9c21384e37afdf13f7dc93cb95bbc5e3,c13bd57f4102ee4964055914cd20ebac96c61f8d6c6c46e1cd654b93c722bf72,35,128,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,100000000000000000000,97439867886200650985790611,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,ETH+,18,100.0,1790.8610979237435,179086.10979237434
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800935,2025-06-28 05:46:35,ede2a7b30adbb06b7dac7d1b8c32fc4a9c21384e37afdf13f7dc93cb95bbc5e3,c13bd57f4102ee4964055914cd20ebac96c61f8d6c6c46e1cd654b93c722bf72,35,150,,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,50000000000000000000,48766690191657718508499606,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,50.0,1790.8610979237435,89543.05489618717
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800984,2025-06-28 05:56:23,5c295b22977f1d7f2da956e2a932bc85e4323ebfd6d4dd6d9a918b69d8b25108,4cbf0ac6563c5b7309400247cc07561703609fd4f4b6add8a760a2b8319751dc,15,129,,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,231514706,211988678433407,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,wstETH,6,231.514706,0.9997649620685616,231.46029126240418
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800985,2025-06-28 05:56:35,c3ee00738918b3f2a16fabdacbeed6d98edee0dad4873c30d2d5922481b35051,19a2338943f3252da007a14b7971a23f555deeff77482bb814ca684fbc45f8c9,57,152,,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,211957236,194080689850848,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,wstETH,6,211.957236,0.9997649620685616,211.90741800969715
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800988,2025-06-28 05:57:11,3b37a9971234f5935b64a73bd2e56a4bc1cee4f982c91d28eb1ad49bc4c0a4cd,89058cc159bf4592a74c0a35e9f0c806721d85fab3d4c3cca1d8caf58200063d,16,88,,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,200603576,183684595392980,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,wstETH,6,200.603576,0.9997649620685616,200.55642655045781
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800991,2025-06-28 05:57:47,78338f98b63bd8fc7296cf5a6d9c7e28a162fe90ad1e6fab7616c553631f3939,8d01ac46d2561a8f413009b96124c737eb860d4a910e95f1c71420fd9b818834,75,176,,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,62445353,57178686697398,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,wstETH,6,62.445353,0.9997649620685616,62.430675973402934
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800994,2025-06-28 05:58:23,cb29b8111b4fc0d5882cdf0e1902a4fb9536cb4f5a9592c9bb9360c4126ed428,d6284af2787486e4417e60e9d5ba8ad0e500bc09e136fe677518ad95104f9ccd,6,85,,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,57532887,52680538330949,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,wstETH,6,57.532887,0.9997649620685616,57.51936458924984
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800996,2025-06-28 05:58:47,10a4e44475643cb04084b0029766587fc6b56a76cdc09123c96beb89481e8700,2ea4b14a3ad566b824027a0ca43a9567934986f138f254f6d607e242c039b9ce,62,213,,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,1540936656991496919213,1504715316265975521197952181,0x3f1d5c88c72432b04f2074499fe217468af49ddaa98bcb6ec80b08f76a82c6ec,0xdC035D45d973E3EC169d2276DDab16f1e407384F,0xaaeE1A9723aaDB7afA2810263653A34bA2C21C7a,USDS,Mog,18,1540.9366569914969,0.9996916167098236,1540.4614578752605
