chain,event,address,block_number,block_timestamp,block_hash,transaction_hash,transaction_index,log_index,transaction_log_index,on_behalf,caller,receiver,assets,shares,market_id,loan_token,collateral_token,loan_symbol,collateral_symbol,loan_decimals,normalized_assets
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,356,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,121319085709,118538548101145752,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5C5b196aBE0d54485975D1Ec29617D42D9198326,USDC,sdeUSD,6,121319.085709
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,361,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,91110423856,90102637750791597,0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf10A134A987E22ffa9463570A6D1eb92a63Fc178,USDC,PT-csUSDL-31JUL2025,6,91110.423856
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,366,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,45576492564,45431810322803347,0x8a71a66ac828c2b6d4f8accce5859aba0822b502f3833bec4aff09479affffdb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xB10DA2F9147f9cf2B8826877Cd0c95c18A0f42dc,USDC,PT-cUSDO-20NOV2025,6,45576.492564
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,371,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,29619673197,28393830135528875,0x5f5bfaa51137098abc90b249c93b6051987877ada76135bb3dd7502b10d184a3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7C1156E515aA1A2E851674120074968C905aAF37,USDC,lvlUSD,6,29619.673197
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,376,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,17090331076,16873010265314350,0xbc552f0b14dd6f8e60b760a534ac1d8613d3539153b4d9675d697e048f2edc7e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3b3fB9C57858EF816833dC91565EFcd85D96f634,USDC,PT-sUSDE-31JUL2025,6,17090.331076
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,381,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,96737224,95568368747120,0xa3819a7d2aee958ca0e7404137d012b51ea47d051db69d94656956eff8c80c23,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCcE7D12f683c6dAe700154f0BAdf779C0bA1F89A,USDC,PT-syrupUSDC-28AUG2025,6,96.737224
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800856,2025-06-28 05:30:47,c203584e6ca349654baa5b524a41a867f86475361652780a3a7e6393eb88abd5,27ecd29a919cef75344d87ac198586af5eb7a61730a7bb8e4ac239cae776e01f,100,203,,0x20e934c725b6703f0aC696F1689008057dB9Ac44,0x20e934c725b6703f0aC696F1689008057dB9Ac44,0x20e934c725b6703f0aC696F1689008057dB9Ac44,53314617875008184781913,47241098399097284467113488478,0x39d11026eae1c6ec02aa4c0910778664089cdd97c3fd23f68f7cd05e2e95af48,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,sUSDe,18,53314.61787500818
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,571,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,254349590068686634991,249562036533937455771775675,0xb7ad412532006bf876534ccae59900ddd9d1d1e394959065cb39b12b22f94ff5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe1B4d34E8754600962Cd944B535180Bd758E6c2e,WETH,agETH,18,254.34959006868664
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,576,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,91779847950659606288,89747615966608967001074263,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,91.7798479506596
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,581,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,86305657159525187455,84176870846963664568832662,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,86.30565715952518
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,586,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,72859890407191472314,70341654270192774674059580,0x138eec0e4a1937eb92ebc70043ed539661dd7ed5a89fb92a720b341650288a40,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WETH,WBTC,18,72.85989040719147
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,591,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,52049612290759401134,51000315237517505628108157,0xba761af4134efb0855adfba638945f454f0a704af11fc93439e20c7c5ebab942,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,WETH,rsETH,18,52.0496122907594
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,596,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,38604969887217784528,37422694398387603891128852,0xa0534c78620867b7c8706e3b6df9e69a2bc67c783281b7a77e034ed75cee012e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,WETH,ezETH,18,38.604969887217784
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,601,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,14386914956621306047,13998753512019576373964897,0xf78b7d3a62437f78097745a5e3117a50c56a02ec5f072cba8d988a129c6d4fb6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x97Ad75064b20fb2B2447feD4fa953bF7F007a706,WETH,beraSTONE,18,14.386914956621306
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,606,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,14329859870427242464,13955112482601903466780065,0x2287407f0f42ad5ad224f70e4d9da37f02770f79959df703d6cfee8afc548e0d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7122985656e38BDC0302Db86685bb972b145bD3C,WETH,STONE,18,14.329859870427242
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,189,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,241428693258709337755769,227792844318440541244319975370,0xc84cdb5a63207d8c2e7251f758a435c6bd10b4eaefdaf36d7650159bf035962e,0x09D4214C03D01F49544C0448DBE3A27f768F2b34,0x738d1115B90efa71AE468F1287fc864775e23a31,rUSD,srUSD,18,241428.69325870933
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,194,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,4273670352373059,4200459777827451564770,0xa317ab09a76b2213271a4df078cb3f132a4d192b456b1eb56051ff32cca6f0a1,0x09D4214C03D01F49544C0448DBE3A27f768F2b34,0xf736acF34FF7Cd9B3565b73a1f15E652859bF322,rUSD,PT-RUSD-31JUL2025,18,0.004273670352373059
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,199,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,2873628014210615,2684016940038693727393,0x35b9438b7d90d478694dfbdba841571850902c1cc619c53c53eeee6e0a5804b0,0x09D4214C03D01F49544C0448DBE3A27f768F2b34,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,rUSD,wstETH,18,0.002873628014210615
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,216,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,65818015261719688289529,64974523212674216499779359306,0xb81eaed0df42ff6646c8daf4fe38afab93b13b6a89c9750d08e705223a45e2ef,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x3b3fB9C57858EF816833dC91565EFcd85D96f634,DAI,PT-sUSDE-31JUL2025,18,65818.01526171969
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,221,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,3334309121996957382238,2954468872221982193020665016,0x39d11026eae1c6ec02aa4c0910778664089cdd97c3fd23f68f7cd05e2e95af48,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,sUSDe,18,3334.3091219969574
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,226,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,594070869270014216966,554502556277117484775949844,0xab0dcab71e65c05b7f241ea79a33452c87e62db387129e4abe15e458d433e4d8,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x8A47b431A7D947c6a3ED6E42d501803615a97EAa,DAI,PT-USDe-27MAR2025,18,594.0708692700142
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800876,2025-06-28 05:34:47,a73ce107b692805e5dfb65c619c9a72b72770fe7a0f3f8c759316acc56502baf,e32a22f9e89b7fdc4e499ca95121c7660e1f2f308fbc26d7bda8fdff75f33404,31,86,,0x3c124fB80e6eedD88D108C2F04013AE5CD571Abc,0x3c124fB80e6eedD88D108C2F04013AE5CD571Abc,0x3c124fB80e6eedD88D108C2F04013AE5CD571Abc,189641246617790524,188844644313685279870430,0xe8c9d076ee7e6fcadd34165c44c08fe61533e7ab4accbed76d7e7f7d5a011708,0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2,0xc8CF6D7991f15525488b2A83Df53468D682Ba4B0,USDf,sUSDf,18,0.18964124661779053
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800894,2025-06-28 05:38:23,db51e1cdad1d90795281a8bd823d91cd869831baa5e5f3ca3387372c2d4f3743,0f7006a7d6f68e7ee8667f3e4ca481d29bff082106d1b3c437dfbc96dcb750ef,56,163,,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,5117219499,5117219499000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,5117.219499
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800894,2025-06-28 05:38:23,db51e1cdad1d90795281a8bd823d91cd869831baa5e5f3ca3387372c2d4f3743,0f7006a7d6f68e7ee8667f3e4ca481d29bff082106d1b3c437dfbc96dcb750ef,56,169,,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,14882780501,14225001771438761,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1d08E7adC263CfC70b1BaBe6dC5Bb339c16Eec52,USDC,USD0USD0++,6,14882.780501
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800935,2025-06-28 05:46:35,ede2a7b30adbb06b7dac7d1b8c32fc4a9c21384e37afdf13f7dc93cb95bbc5e3,c13bd57f4102ee4964055914cd20ebac96c61f8d6c6c46e1cd654b93c722bf72,35,115,,0x78Fc2c2eD1A4cDb5402365934aE5648aDAd094d0,0x78Fc2c2eD1A4cDb5402365934aE5648aDAd094d0,0x78Fc2c2eD1A4cDb5402365934aE5648aDAd094d0,100000000000000000000,97439867886200650985790612,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,ETH+,18,100.0
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800935,2025-06-28 05:46:35,ede2a7b30adbb06b7dac7d1b8c32fc4a9c21384e37afdf13f7dc93cb95bbc5e3,c13bd57f4102ee4964055914cd20ebac96c61f8d6c6c46e1cd654b93c722bf72,35,135,,0x78Fc2c2eD1A4cDb5402365934aE5648aDAd094d0,0x78Fc2c2eD1A4cDb5402365934aE5648aDAd094d0,0x78Fc2c2eD1A4cDb5402365934aE5648aDAd094d0,50000000000000000000,48719933943100325492895306,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,ETH+,18,50.0
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800946,2025-06-28 05:48:47,ba9d7412f88db543e426f3408ae2d5589a1fc1ec9d6b8421ebe91233dce7c211,5ea0e2182ff407ba0cb4bbb314790f294cb441ea64f3268ff5ecff9227dd6d49,36,63,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,1956140975448139,1906060862019317363959,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,ETH+,18,0.001956140975448139
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800984,2025-06-28 05:56:23,5c295b22977f1d7f2da956e2a932bc85e4323ebfd6d4dd6d9a918b69d8b25108,4cbf0ac6563c5b7309400247cc07561703609fd4f4b6add8a760a2b8319751dc,15,114,,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,231514706,221533953237100,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,231.514706
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800985,2025-06-28 05:56:35,c3ee00738918b3f2a16fabdacbeed6d98edee0dad4873c30d2d5922481b35051,19a2338943f3252da007a14b7971a23f555deeff77482bb814ca684fbc45f8c9,57,137,,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,211957236,202819614220303,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,211.957236
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800988,2025-06-28 05:57:11,3b37a9971234f5935b64a73bd2e56a4bc1cee4f982c91d28eb1ad49bc4c0a4cd,89058cc159bf4592a74c0a35e9f0c806721d85fab3d4c3cca1d8caf58200063d,16,73,,0x132E6C9C33A62D7727cd359b1f51e5B566E485Eb,0x132E6C9C33A62D7727cd359b1f51e5B566E485Eb,0x132E6C9C33A62D7727cd359b1f51e5B566E485Eb,200603576,193449155930624,0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110,USDC,USR,6,200.603576
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800994,2025-06-28 05:58:23,cb29b8111b4fc0d5882cdf0e1902a4fb9536cb4f5a9592c9bb9360c4126ed428,d6284af2787486e4417e60e9d5ba8ad0e500bc09e136fe677518ad95104f9ccd,6,70,,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,57532887,54989960426510,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1d08E7adC263CfC70b1BaBe6dC5Bb339c16Eec52,USDC,USD0USD0++,6,57.532887
